line,direction,stop,bus,datetime,estimateArrive
24,2026-08-17T18:46:50.027339,LTZ1162,LTZ1162,Pimlico,2,Tottenham Court Road Station,36,180.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AXZ,SK20AXZ,"Ilford, Hainault Street",2,Stepney Green Station,39,195.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BBO,SK20BBO,"Ilford, Hainault Street",2,Woodgrange Park Station,43,215.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BBV,SK20BBV,"City Thameslink, Holborn Viaduct",1,Mile End Station,45,225.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OOY,LF75OOY,Sudbury,2,Gloucester Place,47,235.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BBF,SK20BBF,"Ilford, Hainault Street",2,St Mary Axe,48,240.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1826,LTZ1826,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,50,250.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BDX,SK20BDX,"City Thameslink, Holborn Viaduct",1,Abbey Lane,51,255.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONV,LF75ONV,Sudbury,2,Euston Station,56,280.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OOH,LF75OOH,Sudbury,2,Willesden Junction Station,56,280.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BDO,SK20BDO,"City Thameslink, Holborn Viaduct",1,City Thameslink Station,57,285.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1212,LTZ1212,Oxford Circus,2,Essex Road / Marquess Road,58,290.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OPB,LF75OPB,Euston,1,Harley Street,60,300.0,51.5074,-0.1278
24,2026-08-17T18:46:50.027339,LTZ1038,LTZ1038,Pimlico,2,St Martin's Place,61,305.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BDY,SK20BDY,"Ilford, Hainault Street",2,Whitechapel Stn   / Royal London Hosp,63,315.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AYZ,SK20AYZ,"City Thameslink, Holborn Viaduct",1,The East London Mosque,63,315.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BDE,SK20BDE,"Ilford, Hainault Street",2,King Edward Street,64,320.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1526,LTZ1526,Oxford Circus,2,William Patten School,65,325.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ORK,LF75ORK,Euston,1,Chaplin Road,65,325.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OOW,LF75OOW,Sudbury,2,Wembley Central Station,66,330.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AYB,SK20AYB,"City Thameslink, Holborn Viaduct",1,Stratford Bus Station,67,335.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONJ,LF75ONJ,Sudbury,2,Flamsted Avenue,70,350.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AYF,SK20AYF,"City Thameslink, Holborn Viaduct",1,Aldgate Station,70,350.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AYG,SK20AYG,"City Thameslink, Holborn Viaduct",1,Katherine Road,70,350.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AYU,SK20AYU,"City Thameslink, Holborn Viaduct",1,Bow Road Station,71,355.0,51.5074,-0.1278
24,2026-08-17T18:46:50.027339,LTZ1607,LTZ1607,Pimlico,2,Belgrave Road,72,360.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1491,LTZ1491,"Stoke Newington, Common",1,Penton Rise,73,365.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OPY,LF75OPY,Sudbury,2,Sudbury & Harrow Road Station,74,370.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OPV,LF75OPV,Sudbury,2,Edgware Road,76,380.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BBX,SK20BBX,"Ilford, Hainault Street",2,Bow Church,80,400.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OOB,LF75OOB,Euston,1,Kensal Green Station,82,410.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1743,LTZ1743,"Stoke Newington, Common",1,Cross Street,83,415.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ2180,LTZ2180,Oxford Circus,2,Green Lanes,84,420.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BBU,SK20BBU,"City Thameslink, Holborn Viaduct",1,Bank Station  / Cornhill,84,420.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1517,LTZ1517,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,86,430.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AYA,SK20AYA,"City Thameslink, Holborn Viaduct",1,Hainault Street,87,435.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1538,LTZ1538,"Stoke Newington, Common",1,Clissold Crescent,88,440.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BCZ,SK20BCZ,"Ilford, Hainault Street",2,Redbridge Central Library,88,440.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1529,LTZ1529,Oxford Circus,2,Cross Street,89,445.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONZ,LF75ONZ,Euston,1,Waverley Avenue,90,450.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OPD,LF75OPD,Euston,1,Knatchbull Road,92,460.0,51.5074,-0.1278
24,2026-08-17T18:46:50.027339,LTZ1684,LTZ1684,Hampstead Heath,1,Robert Street,92,460.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OPP,LF75OPP,Euston,1,Great Portland St Stn  / Euston Rd,94,470.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OOA,LF75OOA,Sudbury,2,Royal Oak Station,95,475.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AXV,SK20AXV,"City Thameslink, Holborn Viaduct",1,Stratford Centre / Moorfields Eye Hosp,103,515.0,51.5074,-0.1278
24,2026-08-17T18:46:50.027339,LTZ1786,LTZ1786,Pimlico,2,Westminster Cathedral / Victoria Stn,104,520.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AYN,SK20AYN,"Ilford, Hainault Street",2,Marshgate Lane,105,525.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1209,LTZ1209,Oxford Circus,2,Goodge Street Station,105,525.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONL,LF75ONL,Euston,1,Ark Elvin Academy / Park Lane,106,530.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONU,LF75ONU,Euston,1,West End Close,109,545.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONP,LF75ONP,Sudbury,2,Second Avenue,112,560.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AXY,SK20AXY,"Ilford, Hainault Street",2,Litchfield Avenue,113,565.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OPK,LF75OPK,Sudbury,2,Ashmore Road,114,570.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1843,LTZ1843,"Stoke Newington, Common",1,British Library,114,570.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AYP,SK20AYP,"City Thameslink, Holborn Viaduct",1,Chapel Road,119,595.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1832,LTZ1832,"Stoke Newington, Common",1,Warren Street Station,120,600.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OOE,LF75OOE,Euston,1,Old Marylebone Town Hall,124,620.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AXW,SK20AXW,"Ilford, Hainault Street",2,Bank Station  / Cornhill,125,625.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONR,LF75ONR,Sudbury,2,Harlesden Jubilee Clock,127,635.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONW,LF75ONW,Sudbury,2,Willesden Junction Station,135,675.0,51.5074,-0.1278
24,2026-08-17T18:46:50.027339,LTZ1622,LTZ1622,Hampstead Heath,1,Camden Town Station,135,675.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONN,LF75ONN,Sudbury,2,Harlesden Jubilee Clock,143,715.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1827,LTZ1827,"Stoke Newington, Common",1,Northchurch Road,154,770.0,51.5074,-0.1278
24,2026-08-17T18:46:50.027339,LTZ1166,LTZ1166,Pimlico,2,Capper Street,163,815.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONK,LF75ONK,Euston,1,Westminster Academy / Cirencester Street,164,820.0,51.5074,-0.1278
24,2026-08-17T18:46:50.027339,LTZ1628,LTZ1628,Hampstead Heath,1,Grosvenor Road,178,890.0,51.5074,-0.1278
24,2026-08-17T18:46:50.027339,LTZ1640,LTZ1640,Hampstead Heath,1,Goodge Street Station,184,920.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1835,LTZ1835,"Stoke Newington, Common",1,British Library,189,945.0,51.5074,-0.1278
24,2026-08-17T18:46:50.027339,LTZ1784,LTZ1784,Hampstead Heath,1,Camden Town Station,216,1080.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OPU,LF75OPU,Sudbury,2,Euston Station,258,1290.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ORG,LF75ORG,Euston,1,Sudbury & Harrow Road Station,376,1880.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1519,LTZ1519,Oxford Circus,2,Stoke Newington Common,376,1880.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BDU,SK20BDU,"Ilford, Hainault Street",2,Holborn Circus,436,2180.0,51.5074,-0.1278
24,2026-08-17T18:46:50.027339,LTZ1169,LTZ1169,Pimlico,2,South End Green,535,2675.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OOV,LF75OOV,Sudbury,2,Euston Station,558,2790.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20BDV,SK20BDV,"City Thameslink, Holborn Viaduct",1,Hainault Street,567,2835.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ORA,LF75ORA,Euston,1,Sudbury & Harrow Road Station,724,3620.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1821,LTZ1821,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,824,4120.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AYL,SK20AYL,"Ilford, Hainault Street",2,Holborn Circus,916,4580.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75ONM,LF75ONM,Sudbury,2,Euston Station,918,4590.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OPC,LF75OPC,Euston,1,Sudbury & Harrow Road Station,1036,5180.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1499,LTZ1499,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,1175,5875.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OOD,LF75OOD,Sudbury,2,Euston Station,1218,6090.0,51.5074,-0.1278
18,2026-08-17T18:46:50.027339,LF75OOG,LF75OOG,Euston,1,Sudbury & Harrow Road Station,1396,6980.0,51.5074,-0.1278
25,2026-08-17T18:46:50.027339,SK20AYC,SK20AYC,"City Thameslink, Holborn Viaduct",1,Hainault Street,1470,7350.0,51.5074,-0.1278
73,2026-08-17T18:46:50.027339,LTZ1204,LTZ1204,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,1535,7675.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPE,LF75OPE,Euston,1,Royal Oak Station,1,5.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BBO,SK20BBO,"Ilford, Hainault Street",2,Woodgrange Park Station,2,10.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BBV,SK20BBV,"City Thameslink, Holborn Viaduct",1,Mile End Station,4,20.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPJ,LF75OPJ,Euston,1,Nightingale Road,4,20.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPA,LF75OPA,Euston,1,Third Avenue,6,30.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1786,LTZ1786,Pimlico,2,Westminster Cathedral / Victoria Stn,7,35.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BDX,SK20BDX,"City Thameslink, Holborn Viaduct",1,Abbey Lane,10,50.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BDO,SK20BDO,"City Thameslink, Holborn Viaduct",1,City Thameslink Station,16,80.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1815,LTZ1815,"Stoke Newington, Common",1,Stoke Newington Common,18,90.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BDY,SK20BDY,"Ilford, Hainault Street",2,Whitechapel Stn   / Royal London Hosp,22,110.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OOY,LF75OOY,Sudbury,2,Gloucester Place,24,120.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1156,LTZ1156,Hampstead Heath,1,Westminster Abbey,26,130.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AYB,SK20AYB,"City Thameslink, Holborn Viaduct",1,Stratford Bus Station,26,130.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1534,LTZ1534,Oxford Circus,2,Pentonville Road / Baron Street,28,140.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AYG,SK20AYG,"City Thameslink, Holborn Viaduct",1,Katherine Road,29,145.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AYF,SK20AYF,"City Thameslink, Holborn Viaduct",1,Aldgate Station,29,145.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AYU,SK20AYU,"City Thameslink, Holborn Viaduct",1,Bow Road Station,30,150.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OOH,LF75OOH,Sudbury,2,Willesden Junction Station,33,165.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONV,LF75ONV,Sudbury,2,Euston Station,33,165.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1476,LTZ1476,Oxford Circus,2,St Pancras International Station,35,175.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1833,LTZ1833,"Stoke Newington, Common",1,William Patten School,35,175.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPB,LF75OPB,Euston,1,Harley Street,37,185.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1025,LTZ1025,Hampstead Heath,1,Belgrave Road,39,195.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ORK,LF75ORK,Euston,1,Chaplin Road,42,210.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OOW,LF75OOW,Sudbury,2,Wembley Central Station,43,215.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AXV,SK20AXV,"City Thameslink, Holborn Viaduct",1,Stratford Centre / Moorfields Eye Hosp,45,225.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BDE,SK20BDE,"Ilford, Hainault Street",2,King Edward Street,46,230.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AYA,SK20AYA,"City Thameslink, Holborn Viaduct",1,Hainault Street,46,230.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BCZ,SK20BCZ,"Ilford, Hainault Street",2,Redbridge Central Library,47,235.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1607,LTZ1607,Pimlico,2,St George's Square / Pimlico Station,49,245.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1826,LTZ1826,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,50,250.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPY,LF75OPY,Sudbury,2,Sudbury & Harrow Road Station,51,255.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1027,LTZ1027,Pimlico,2,St Dominic's Priory,53,265.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONL,LF75ONL,Euston,1,Ark Elvin Academy / Park Lane,53,265.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AYZ,SK20AYZ,"City Thameslink, Holborn Viaduct",1,The East London Mosque,54,270.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONJ,LF75ONJ,Sudbury,2,Flamsted Avenue,55,275.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1212,LTZ1212,Oxford Circus,2,Essex Road / Marquess Road,58,290.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1690,LTZ1690,Pimlico,2,Camden Town Station,60,300.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OOX,LF75OOX,Sudbury,2,North Circular Road,62,310.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AXW,SK20AXW,"Ilford, Hainault Street",2,Bank Station  / Cornhill,63,315.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AYN,SK20AYN,"Ilford, Hainault Street",2,Marshgate Lane,64,320.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1526,LTZ1526,Oxford Circus,2,William Patten School,65,325.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONZ,LF75ONZ,Euston,1,Waverley Avenue,67,335.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPD,LF75OPD,Euston,1,Knatchbull Road,69,345.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OOB,LF75OOB,Euston,1,Berens Road,69,345.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPP,LF75OPP,Euston,1,Great Portland St Stn  / Euston Rd,71,355.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OOA,LF75OOA,Sudbury,2,Royal Oak Station,72,360.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AXY,SK20AXY,"Ilford, Hainault Street",2,Litchfield Avenue,72,360.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1491,LTZ1491,"Stoke Newington, Common",1,Penton Rise,73,365.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AZC,SK20AZC,"Ilford, Hainault Street",2,Bancroft Road / Ocean Estate,73,365.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BBF,SK20BBF,"Ilford, Hainault Street",2,St Katharine Cree,78,390.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1166,LTZ1166,Pimlico,2,Capper Street,81,405.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPV,LF75OPV,Sudbury,2,Edgware Road,83,415.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1743,LTZ1743,"Stoke Newington, Common",1,Cross Street,83,415.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AXZ,SK20AXZ,"Ilford, Hainault Street",2,Bancroft Road / Ocean Estate,83,415.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONR,LF75ONR,Sudbury,2,Harlesden Jubilee Clock,84,420.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ2180,LTZ2180,Oxford Circus,2,Green Lanes,84,420.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONU,LF75ONU,Euston,1,West End Close,86,430.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1517,LTZ1517,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,86,430.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPT,LF75OPT,Sudbury,2,Fifth Avenue / Queen's Park Library,88,440.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1538,LTZ1538,"Stoke Newington, Common",1,Clissold Crescent,88,440.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONP,LF75ONP,Sudbury,2,Second Avenue,89,445.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1529,LTZ1529,Oxford Circus,2,Cross Street,89,445.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPK,LF75OPK,Sudbury,2,Ashmore Road,91,455.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1628,LTZ1628,Hampstead Heath,1,Grosvenor Road,96,480.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1162,LTZ1162,Pimlico,2,Cambridge Circus,97,485.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1038,LTZ1038,Pimlico,2,Trafalgar Square / Charing Cross Stn,97,485.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AYP,SK20AYP,"City Thameslink, Holborn Viaduct",1,Chapel Road,97,485.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BBX,SK20BBX,"Ilford, Hainault Street",2,Bow Church,101,505.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OOE,LF75OOE,Euston,1,Old Marylebone Town Hall,101,505.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1209,LTZ1209,Oxford Circus,2,Goodge Street Station,105,525.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1622,LTZ1622,Hampstead Heath,1,Camden Town Station,105,525.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ORJ,LF75ORJ,Sudbury,2,Great Portland Street Station,106,530.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1843,LTZ1843,"Stoke Newington, Common",1,British Library,114,570.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONN,LF75ONN,Sudbury,2,Harlesden Jubilee Clock,120,600.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1832,LTZ1832,"Stoke Newington, Common",1,Warren Street Station,120,600.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AXX,SK20AXX,"City Thameslink, Holborn Viaduct",1,Woodgrange Park Station,127,635.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONW,LF75ONW,Sudbury,2,Willesden Junction Station,144,720.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1640,LTZ1640,Hampstead Heath,1,Goodge Street Station,150,750.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1827,LTZ1827,"Stoke Newington, Common",1,Northchurch Road,154,770.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BCY,SK20BCY,"Ilford, Hainault Street",2,Green Street,163,815.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1784,LTZ1784,Hampstead Heath,1,Camden Town Station,165,825.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONK,LF75ONK,Euston,1,Westminster Academy / Cirencester Street,173,865.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1835,LTZ1835,"Stoke Newington, Common",1,British Library,189,945.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BBU,SK20BBU,"City Thameslink, Holborn Viaduct",1,Poultry / Bank Station,190,950.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPU,LF75OPU,Sudbury,2,Euston Station,235,1175.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1684,LTZ1684,Hampstead Heath,1,Mornington Crescent Station,253,1265.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ORG,LF75ORG,Euston,1,Sudbury & Harrow Road Station,353,1765.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1519,LTZ1519,Oxford Circus,2,Stoke Newington Common,376,1880.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BDU,SK20BDU,"Ilford, Hainault Street",2,Holborn Circus,395,1975.0,51.5074,-0.1278
24,2026-08-17T18:47:30.509261,LTZ1169,LTZ1169,Pimlico,2,South End Green,453,2265.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20BDV,SK20BDV,"City Thameslink, Holborn Viaduct",1,Hainault Street,526,2630.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OOV,LF75OOV,Sudbury,2,Euston Station,535,2675.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ORA,LF75ORA,Euston,1,Sudbury & Harrow Road Station,701,3505.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1821,LTZ1821,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,824,4120.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AYL,SK20AYL,"Ilford, Hainault Street",2,Holborn Circus,875,4375.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75ONM,LF75ONM,Sudbury,2,Euston Station,895,4475.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OPC,LF75OPC,Euston,1,Sudbury & Harrow Road Station,1013,5065.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1499,LTZ1499,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,1175,5875.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OOD,LF75OOD,Sudbury,2,Euston Station,1195,5975.0,51.5074,-0.1278
18,2026-08-17T18:47:30.509261,LF75OOG,LF75OOG,Euston,1,Sudbury & Harrow Road Station,1373,6865.0,51.5074,-0.1278
25,2026-08-17T18:47:30.509261,SK20AYC,SK20AYC,"City Thameslink, Holborn Viaduct",1,Hainault Street,1429,7145.0,51.5074,-0.1278
73,2026-08-17T18:47:30.509261,LTZ1204,LTZ1204,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,1535,7675.0,51.5074,-0.1278
25,2026-08-17T18:48:11.272998,SK20BBO,SK20BBO,"Ilford, Hainault Street",2,Woodgrange Park Station,2,10.0,51.5074,-0.1278
25,2026-08-17T18:48:11.272998,SK20BBV,SK20BBV,"City Thameslink, Holborn Viaduct",1,Mile End Station,4,20.0,51.5074,-0.1278
73,2026-08-17T18:48:11.272998,LTZ1832,LTZ1832,"Stoke Newington, Common",1,Warren Street Station,8,40.0,51.5074,-0.1278
24,2026-08-17T18:48:11.272998,LTZ1607,LTZ1607,Pimlico,2,St George's Square / Pimlico Station,9,45.0,51.5074,-0.1278
25,2026-08-17T18:48:11.272998,SK20BDX,SK20BDX,"City Thameslink, Holborn Viaduct",1,Abbey Lane,10,50.0,51.5074,-0.1278
73,2026-08-17T18:48:11.272998,LTZ1529,LTZ1529,Oxford Circus,2,Packington Street,11,55.0,51.5074,-0.1278
18,2026-08-17T18:48:11.272998,LF75ONP,LF75ONP,Sudbury,2,Second Avenue,11,55.0,51.5074,-0.1278
